,AAPL,MSFT,NVDA,GOOGL,META,AMZN,TSLA,AMD,INTC,CSCO,ADBE,CRM,ORCL,IBM,QCOM,TXN,NOW,AVGO,MU,AMAT,JPM,BAC,WFC,GS,MS,C,AXP,BLK,SCHW,USB,JNJ,PFE,MRK,ABBV,LLY,TMO,DHR,ABT,BMY,CVS,KO,PEP,PG,COST,WMT,HD,MCD,SBUX,NKE,LOW,CAT,DE,BA,GE,HON,LMT,RTX,UPS,UNP,MMM,XOM,CVX,COP,SLB,EOG,PSX,MPC,OXY,KMI,VLO,DIS,NFLX,CMCSA,VZ,T,TMUS,CHTR,EA,NEE,DUK,SO,AEP,PLD,AMT,CCI,SPG,O,EQIX
BLK,0.0507356568121358,0.049054725583071744,0.0758496970482856,0.0486816268563341,0.054272613778184035,0.04843018628006979,0.06807611159970406,0.06947202195639557,0.057374530933462536,0.04372637277532266,0.05272523328172065,0.052171360047909114,0.04297012487579502,0.03780800121614067,0.060674286649255796,0.05491122284479416,0.05556222578889543,0.06031373391304429,0.06972674748753906,0.07414818581282072,0.05628064867520481,0.06296667823971655,0.06074831102259852,0.06262976271814016,0.06847881292368392,0.06752975348597613,0.06402696873773848,0.08613559461615002,0.06000613943133899,0.0585567626646664,0.02248913636232493,0.026976037547477287,0.02211943937116616,0.026747164518075732,0.026253992635348743,0.04117492241928317,0.041824927098215316,0.03574028596829944,0.023184295808228315,0.030236898174322926,0.02441804452507212,0.025864078780384353,0.022341986351117827,0.030052836717441904,0.021816009390079723,0.04767673716634971,0.0298678061265611,0.04872616136613616,0.052376977514653464,0.0525700198623713,0.055054383701423494,0.04889624560565095,0.06397149622906935,0.05503953453456592,0.0462459363088462,0.026943484029733275,0.04308777951963463,0.041807351330482224,0.04602628975635214,0.045082233199856346,0.03680798680213925,0.04220612318176668,0.047782511291184465,0.054459845726306404,0.04407270890053326,0.04631834170486704,0.05304686527702161,0.05171256960115443,0.03926418009059975,0.04973217321740663,0.04896392753020433,0.045038367544567394,0.03747042058242438,0.017525767864701104,0.02719627600712237,0.030023579949655314,0.03927727104409356,0.027970297905149547,0.031645397663547674,0.023766385912720265,0.025865660870189378,0.02176862356944846,0.04668109075804035,0.03522458606396825,0.033762305466561365,0.054479292893432535,0.034467545991810324,0.037906137731708686
SCHW,0.037830174628324845,0.03816691990150129,0.059437891773985715,0.037263927386144216,0.03824868327235437,0.033999103897023535,0.053586065612785214,0.05597063897752345,0.048247132194943566,0.03871501535279447,0.03920366345932286,0.041919311378030615,0.03980143553458541,0.03861255780868886,0.048062610295779254,0.04536052385448851,0.0447794075505058,0.04702662332744792,0.06504830406630703,0.06266239698782645,0.06532627209258894,0.07772238244128699,0.07587804183074838,0.06841194154936742,0.0789857702614148,0.07528907085956096,0.06988399563221256,0.06000613943133899,0.12081481210356988,0.0729682850890947,0.018410117583878772,0.02103407238240792,0.018601403923516047,0.02257503397901641,0.020508190225669264,0.028951127656389842,0.031124257552776473,0.028231628791745223,0.019031070555743032,0.0326000565551079,0.021562190527768633,0.018869013742178562,0.016690073511427858,0.023730658587138725,0.019408957091918033,0.034558334959218354,0.0238879757942638,0.03917734464288122,0.042716839073025314,0.038917254554178,0.05830877504273226,0.05043484844450118,0.06888836981927121,0.061375097852751456,0.04502487836222361,0.026926963451010217,0.04815069769275838,0.038156212858344786,0.04302652640498834,0.04211643018275411,0.045182195722639706,0.04780477711834824,0.05719504733571019,0.06854647694300654,0.05668282808936813,0.05815414397750606,0.06609107240791554,0.06720688633513112,0.04286773455993091,0.06272262568339092,0.0468656130551651,0.03509357734243537,0.033286036964745504,0.016791119828224135,0.02890303484066448,0.027363329901709837,0.02854504450192435,0.01807807991551811,0.02034790072898791,0.01803664492419279,0.018765306129848464,0.01430648122587572,0.034332572599161615,0.02240766709506829,0.022497929572707853,0.05840950447037749,0.026582989116205206,0.022376306710837568
USB,0.03746762249204794,0.031778754614356065,0.044483626001502616,0.035741406536989026,0.039722813410111496,0.0290358733687682,0.05226256305663653,0.0441751989931226,0.04977815937639482,0.040529690436275766,0.03432489681066814,0.036592924570856666,0.037906840107562505,0.04226578327810001,0.04829168025743426,0.047540942394357674,0.03399627611651035,0.044960494224013325,0.06187507420406204,0.057455146151065555,0.07315581048751181,0.08501159683483447,0.08790734455254133,0.07210609013533455,0.07760310397181985,0.08923034315585146,0.07949953010200106,0.0585567626646664,0.0729682850890947,0.10517353195070502,0.020815702183333867,0.02684847118624514,0.02226431369632936,0.02651049564011582,0.019863240610896563,0.030880366037714428,0.03314129233601619,0.027019656627729035,0.02371620464434811,0.037776098040309694,0.025860695109098088,0.02171791382995724,0.018903518420347407,0.019503589508095442,0.01653445930989389,0.03978922307607885,0.028127819623081196,0.0464187342116942,0.045625815049053414,0.043818131409444315,0.05960422022380651,0.05197640528039918,0.07246158151439398,0.062277256324868684,0.04943395240273674,0.02734401222811693,0.051077577484430745,0.040127660126093576,0.046767635659712856,0.046537869665236146,0.04908661269828283,0.053261339303848694,0.06307896948002863,0.0774639115568016,0.060962178157361116,0.0674386533338015,0.07411065034825147,0.07939212300548511,0.047839393601072,0.07393020836980427,0.052390563625280266,0.02232744752994031,0.04231881753170878,0.0224275214882929,0.03497066128924684,0.024515562092225617,0.03586479691845471,0.014415139825507078,0.024946934027961817,0.02414470077972517,0.02628671408555286,0.02139924994284408,0.043148696133652235,0.02767846903224337,0.02842566990139869,0.07283641870617136,0.03789329444659434,0.0238791586632305
JNJ,0.018681121003418236,0.01659304250537826,0.01109388299727184,0.015183718219831655,0.011710723003820115,0.009958051511632532,0.00898361015554903,0.013342715183504893,0.01917845446516483,0.02057782097614626,0.015566575289937223,0.012833460640446949,0.01382432060106598,0.018430064925420316,0.014660873050569376,0.019132033512738136,0.013374978494608563,0.010481696028837558,0.013705992236142819,0.016882370856525577,0.019503862762834476,0.020532269397259467,0.019727026585221803,0.018820610688564138,0.020989814704302057,0.019667452260640022,0.019854466496742752,0.02248913636232493,0.018410117583878772,0.020815702183333867,0.037904452817484044,0.025007225458856898,0.02361925624490571,0.02327145465235583,0.025508416296554537,0.02093116311468181,0.020231573461551095,0.025625943077836454,0.02245630599642807,0.021313295930658824,0.019514284964686757,0.022488640160761714,0.02086680672051906,0.01620526724091827,0.015426732281061731,0.01922537491179674,0.017209770471486294,0.01724540778496176,0.017345879155385616,0.019820021321346838,0.018584849713752565,0.018711478420973433,0.020680941424989125,0.016625549580494673,0.020188923702725643,0.018514723597230158,0.020040117806304793,0.017586579106539525,0.01915864984034241,0.020987239745156493,0.016666468481488977,0.01967856977894763,0.018392294933641074,0.017979609680036486,0.0153507806018293,0.017385643723120892,0.018683933223513114,0.019468471752609566,0.01534259551951204,0.017372437617753277,0.015455417534573392,0.010808971320679615,0.01883504953952378,0.016236970840865065,0.018616441161436997,0.015634026331771297,0.01740639686913456,0.012481578162744087,0.02076429503663311,0.020789102417685244,0.02265637605411435,0.019768809171663466,0.022320360036543415,0.023181442150191897,0.02192253166100639,0.016609794358032694,0.018170068024759786,0.01815477112863862
PFE,0.02295300178515413,0.021098946473115512,0.02018017809178058,0.019307398804146707,0.018517862018503934,0.0163277563181125,0.015658597698700587,0.022964772114259152,0.028875262005571938,0.025290281275322027,0.02199798938645592,0.018332712644508576,0.021465846269370877,0.023897376082511516,0.023405486560295917,0.024245953026266434,0.02281630312078955,0.018215152613831737,0.022570946955456566,0.02650648028975504,0.024111212993317727,0.025783718691863935,0.02501499849147521,0.023312610353405608,0.026326677303574218,0.02662670479945987,0.025810629471509115,0.026976037547477287,0.02103407238240792,0.02684847118624514,0.025007225458856898,0.06438696374971487,0.028360677238682686,0.03038276964216087,0.031044878222051934,0.030494365744865057,0.030866666294617644,0.025212419863926788,0.02996020819234719,0.02337956371160216,0.0191874734195441,0.02152085400948492,0.018610479969483614,0.015354438016347843,0.013855203290903185,0.022145453669065635,0.015481239580558196,0.022106344524785715,0.02240192727945582,0.021105524812543314,0.02393283619831548,0.02179248730603316,0.027786096957094657,0.020758282968575927,0.023544926175197163,0.019043737015065326,0.02168168544498371,0.023229476850023262,0.020484420382910346,0.02526942889570153,0.019459363045482583,0.022383634823588145,0.023739240643917504,0.023855261744545147,0.020108245387911724,0.02438017270655016,0.026473426728293954,0.026296271741237116,0.0173693862584754,0.025627539580840217,0.020325268313136767,0.014530196146872414,0.020791224599292925,0.01804225480386463,0.02014567881242498,0.01674736959796061,0.022203252310149132,0.014196393142568426,0.021061954269869784,0.0196657629537804,0.02114634341922547,0.01882695712168557,0.02691845981975,0.024855231901592414,0.02397356793004845,0.023689503272347007,0.019252130221890817,0.019925977968619224
MRK,0.020434173838280303,0.017465238784133925,0.015350187709762972,0.01602576280968944,0.01648220523222111,0.011761894046668638,0.014186634176939382,0.015051575645376484,0.020310035698184847,0.019531628921553263,0.01659492657921967,0.016065667575506152,0.013919116115307396,0.01840858008002539,0.016547911404052998,0.021613283577236284,0.015597337678975554,0.01587593352093089,0.017877815249181937,0.021350439076631735,0.020391153038844232,0.021166938654141317,0.020046145235877687,0.019522180704508518,0.02085943085435689,0.02153713041198615,0.020723179427013298,0.02211943937116616,0.018601403923516047,0.02226431369632936,0.02361925624490571,0.028360677238682686,0.055482560998943956,0.028182937790507897,0.03310588993038759,0.028277999795424367,0.025571890018339212,0.024572121871120352,0.027318497077681074,0.021100974407063666,0.0188281838213138,0.021244412727590093,0.020190060072346173,0.014131207710042512,0.013597728647766276,0.019036964862136685,0.018876014213095683,0.02007041509373174,0.02149978439077137,0.020116979541177374,0.019867076600403013,0.020542008068553726,0.020218096688343533,0.020226009463743047,0.02108157599973997,0.017599528240964626,0.021359959419253914,0.017979158002407267,0.01959991998712096,0.018509738171836043,0.018260295008806424,0.022038996594693966,0.022953536923821617,0.023137596501695668,0.01742670202743813,0.02096982014226071,0.021944179723315062,0.022535587890342094,0.01815666540405254,0.021733576640631785,0.014958142056790944,0.01183089940192001,0.01777206886674941,0.016365267526041588,0.017987829432053522,0.016062748632954715,0.017026888285729392,0.013518025474830078,0.01959429869871864,0.01821939579566229,0.019692799910115685,0.01718631968209232,0.023393035438583284,0.02195696865272289,0.021761961472866125,0.018684160485770714,0.019959964204958137,0.019293888402270764
ABBV,0.02305821252055297,0.022854736238333707,0.026000394129258426,0.022337827636367,0.019312586101127276,0.01591941724545473,0.019879015608501298,0.025497789195894363,0.03202984460148642,0.025716615226914177,0.025073323199477172,0.021781349669652568,0.019557428333468345,0.022438236075463334,0.023446484579284225,0.02626339390684442,0.02493814041528488,0.022315207665928115,0.02883371916583189,0.03101427387666507,0.025251857389001205,0.026920753203661836,0.026034776725107612,0.024656315733438027,0.02677604263580563,0.029491066502161187,0.027112931770351855,0.026747164518075732,0.02257503397901641,0.02651049564011582,0.02327145465235583,0.03038276964216087,0.028182937790507897,0.07157870432588273,0.0319114361572364,0.026856258680289985,0.027436995524375132,0.02703091265443201,0.029092472903827517,0.0274008186937554,0.01925175784019512,0.021261621793026313,0.018795888132043997,0.016028067265908205,0.015169117369014336,0.0241267938005419,0.01850315468753241,0.02121164092486319,0.02171724897765147,0.025840415896835528,0.024916847115041253,0.024377343442406687,0.02714619783973701,0.024023695866977758,0.022935103339922675,0.018573442845899867,0.02575746135853433,0.02282882706379028,0.02283021903166318,0.02413366557723609,0.022500351844880036,0.02645438222184021,0.030012351375715333,0.02940249014761421,0.025365380928816916,0.02906568246569121,0.03215017721122345,0.03192859482728173,0.024113913669274557,0.03258136310408951,0.019477567168558776,0.017092651311042463,0.0230927655238834,0.016473656473223998,0.020120995404135835,0.020206646063554864,0.0222557433222943,0.01853763735317459,0.019179743500883924,0.017602899627545906,0.01802619983512293,0.01563769372472859,0.024416379910014725,0.02168803895584483,0.021660857023583724,0.027020537686238397,0.021714988147208018,0.018594758004836967
LLY,0.027181486077145343,0.027279885368213373,0.03550738485916639,0.025877236000989203,0.02791432926790192,0.02302951741899943,0.020308359258474233,0.032586297402110755,0.02879859464016834,0.024880369045648845,0.02985303752933674,0.026662031923888597,0.02872478560897674,0.022191377700360407,0.028304271276333698,0.02648975154361887,0.031018528821838063,0.02747899163343805,0.02810327072603197,0.034121117509230976,0.021778479069064847,0.02171646298247023,0.02271105982975133,0.023069142957066496,0.02458108502606651,0.023356297450836876,0.023580409638761086,0.026253992635348743,0.020508190225669264,0.019863240610896563,0.025508416296554537,0.031044878222051934,0.03310588993038759,0.0319114361572364,0.10154236955940983,0.028783791687739597,0.028627600417834683,0.026667725569428785,0.029806195727120052,0.023168462124250604,0.017455119241130235,0.0212929028839168,0.021267549600181807,0.023018455424022168,0.019435914065622624,0.025425052908108352,0.015040498234688615,0.02251422682504325,0.022569981774020104,0.02465694489858117,0.023338822905156733,0.019093975992845607,0.0240976568397881,0.026538810999188134,0.022907029932695125,0.019315115011609395,0.020307408425598018,0.020626614267726686,0.019561679917907235,0.02051099276069444,0.017292091566744192,0.018762137050018054,0.0214823217537836,0.019771495331540313,0.01871131331419155,0.020368468715097093,0.021282550673264625,0.02406552192822663,0.01679912784756774,0.019545479101517674,0.020381592841357307,0.02458447330294839,0.021754047295494967,0.015232132401140295,0.01679767119407878,0.019328668503562556,0.022075083648557335,0.018150642842551284,0.022073996541917208,0.018986654791755226,0.021424819769207473,0.018210866496331624,0.02732807590827824,0.02336360874708715,0.022963640510093475,0.018937905593583014,0.016924992997635658,0.026066934478270458
TMO,0.039624591879848466,0.03850060245198041,0.057067359282104144,0.036891916037761256,0.03911637254326701,0.03846520718737767,0.04816375175607506,0.05548879806935225,0.043177465224518374,0.03207372509011121,0.04542854041037112,0.04327227917497259,0.032131863658102236,0.026863168338992646,0.04205266347548719,0.037919269126853464,0.052269686885661124,0.03939188841276953,0.04887168820655267,0.051085004834444565,0.027608192682750415,0.031118737552413046,0.02785293940724057,0.031926127177641435,0.03689578338481329,0.034320685731511605,0.03462158309038637,0.04117492241928317,0.028951127656389842,0.030880366037714428,0.02093116311468181,0.030494365744865057,0.028277999795424367,0.026856258680289985,0.028783791687739597,0.07585672879337055,0.05939708130924101,0.03860810279097806,0.025784535324850272,0.020736497808486375,0.016837474145381594,0.02084417329146985,0.020183361246803828,0.023800621949821146,0.016360877100660975,0.03270331300806884,0.020444026816599115,0.03224342191263954,0.03767715372800012,0.034928260093297345,0.0313562102049359,0.028381163976583548,0.03088692842830573,0.02746190678730418,0.02906620478938295,0.01811130273947882,0.024271118830165528,0.03138731880648428,0.027971004003278784,0.030750667293914583,0.016547790219231535,0.02277627599595806,0.024251530260337148,0.02382553093681355,0.018894213029916188,0.021767849468431504,0.025862536473576815,0.025726303463343734,0.019156149780302965,0.021089564532076367,0.02846023802010471,0.031576949443572956,0.021571499121415372,0.013204735650025163,0.014987797427923761,0.0180175469696015,0.02761086975652978,0.02235440452736331,0.024780470214235448,0.01617615454289807,0.019494103278135187,0.016244882387242213,0.03901492564485705,0.029738582859760186,0.028646164938058816,0.018625399843904978,0.02005257869893178,0.03428047201320905
DHR,0.039152946839054445,0.038493262530272646,0.05501502468657116,0.03597721771771896,0.03930552530371192,0.036409641976877904,0.047525603979019046,0.053385641691268845,0.04291654843880497,0.03136384016109524,0.044675206956371206,0.0422730058336734,0.03166686955876988,0.023571865769096027,0.04353915797619711,0.03941149373546909,0.05181695366547788,0.04097433961166412,0.048865074289947893,0.05149373989256847,0.02888223761456809,0.03246941975906435,0.0300227724997908,0.03474557126102997,0.038149540494097536,0.03576639401591603,0.03603035772215406,0.041824927098215316,0.031124257552776473,0.03314129233601619,0.020231573461551095,0.030866666294617644,0.025571890018339212,0.027436995524375132,0.028627600417834683,0.05939708130924101,0.07353048084287762,0.03712550962915852,0.02462568226978598,0.022979017114747015,0.017908227034615677,0.02213765926223427,0.02036494661469251,0.02430670128402486,0.01629560221379615,0.03487567229176939,0.021198929683566837,0.033233783865312914,0.03719178907576407,0.03770529496883998,0.03103756018211025,0.030504828432432164,0.03580665295401039,0.03031938924926315,0.029862398777042463,0.018867071810668982,0.02500264515942567,0.031747147709529966,0.03012702746009166,0.030246442309879905,0.018021565256793087,0.02399426947380277,0.02521738737523897,0.024875011507914,0.01999045635643563,0.023024792006382615,0.02809362370247333,0.026748169498792173,0.021294525165350575,0.023926376606122957,0.02919213848140088,0.03391594347654933,0.02474292641765791,0.015101009993730416,0.01579383809377157,0.019092424625109985,0.029185008492864328,0.022989350612241652,0.027556884064595704,0.01823953458628541,0.020347675943441,0.01813701554148793,0.03981362288294532,0.030520641843567935,0.029291025946209064,0.026058532007877146,0.02366412726519669,0.0339607244370748
ABT,0.032753199155991244,0.032769544614190696,0.04065967964433692,0.028769618386940133,0.02925356374505503,0.027317394785186713,0.030321922134333726,0.037982486394574605,0.03322326952740114,0.02956346959487281,0.03644206352170277,0.03383724524452228,0.022576825065797456,0.02474395161539806,0.0317098551596602,0.03196153643511765,0.038174298369853414,0.027855600046972587,0.033836509407631624,0.03670958511303592,0.02687689260670627,0.02965049987749509,0.02636690936419574,0.028270657496793316,0.03264316243308775,0.02933493988120768,0.030420552110527663,0.03574028596829944,0.028231628791745223,0.027019656627729035,0.025625943077836454,0.025212419863926788,0.024572121871120352,0.02703091265443201,0.026667725569428785,0.03860810279097806,0.03712550962915852,0.06088089315469996,0.02241029132553469,0.023348678191960466,0.02127723235960733,0.023466503145242557,0.023241640635492746,0.02337839920259364,0.017721744505650422,0.029641456291255707,0.022042900962603623,0.02888598201840708,0.030594225579633715,0.031656566347342686,0.02492005981804413,0.027132032555991035,0.031437446421601394,0.027429293025978723,0.027895282724504256,0.020798630871655604,0.024149077162202652,0.026735649029323145,0.02638069905601133,0.02560522720347228,0.01694368325712105,0.02195435721103422,0.020309877368111597,0.019262707045440152,0.01627012164821027,0.018705122085307037,0.022934759457679053,0.021915820497557494,0.019434310530357022,0.01946224731167554,0.024485198225365514,0.02632696595476945,0.02433056215224574,0.017935704805566607,0.021633889907717595,0.023921792809283027,0.027549885419554613,0.021062355295478025,0.026830009636101236,0.02326226160862702,0.02475286977644208,0.021099396310271017,0.03572995940580262,0.03113965067721281,0.029752433956934315,0.020599279468889085,0.022974293255863046,0.030952842485528115
BMY,0.020362552622291738,0.016099618333510916,0.015015613364807917,0.01779490007973307,0.01501699467460331,0.012279581101674094,0.016268517710736577,0.01785577360183374,0.02280799197079619,0.021970804561457755,0.017359932566498704,0.018221253258861075,0.013801572422474056,0.02027515459763096,0.018558758955167162,0.0230721302953888,0.017049175767591032,0.014739299960793288,0.019335465774543547,0.023142852021998707,0.02110356501739948,0.023102064245736232,0.023615188801362725,0.02131990556761381,0.025016740725991762,0.0249472542176651,0.02365978587543433,0.023184295808228315,0.019031070555743032,0.02371620464434811,0.02245630599642807,0.02996020819234719,0.027318497077681074,0.029092472903827517,0.029806195727120052,0.025784535324850272,0.02462568226978598,0.02241029132553469,0.06226447529026043,0.022746881449925198,0.016663230032813604,0.02007734510175645,0.017333825184869447,0.011735155255390527,0.012787270974475334,0.02086665955070667,0.01662009687447732,0.020123223592807753,0.02139066564833708,0.02216801160599684,0.022436163417101338,0.022830895728358606,0.022816488936601338,0.020453113856351207,0.02290566559728417,0.018482449418325483,0.02338293078743099,0.01986352752659522,0.020860823689100822,0.022561604987227365,0.018407175710819648,0.022566458443200384,0.024477356372914424,0.023607965437679075,0.020948408222084956,0.022558214286835795,0.025433317814723456,0.02326623474590084,0.021078511327255554,0.023088705235750583,0.018836821428507476,0.013383735141771304,0.02056799900630854,0.014179037252587826,0.017812165415981428,0.01537192530459905,0.021224830637468082,0.013431846275049189,0.018046749376639568,0.01679078331786519,0.017798715280792805,0.015372663205549515,0.022265368548869017,0.01748934701165224,0.017895312283799043,0.022892344409664516,0.01999536224430459,0.016495369444177246
CVS,0.023351664935716904,0.021859266052705422,0.024644473679500404,0.01887126173599347,0.017046954260414898,0.015705296584008814,0.02438827532477936,0.031673960288709606,0.03233247452895074,0.02654011343463714,0.019208599030254753,0.018102060441308167,0.023884395013421243,0.0257004494503026,0.025004343972611313,0.029007617544727877,0.0158387414868394,0.022501672644772798,0.03154533624045838,0.029598093501584165,0.03455476210666256,0.038099422190238624,0.03852782432038593,0.034281228653188806,0.03592125040325688,0.039117342878136126,0.03528818091287423,0.030236898174322926,0.0326000565551079,0.037776098040309694,0.021313295930658824,0.02337956371160216,0.021100974407063666,0.0274008186937554,0.023168462124250604,0.020736497808486375,0.022979017114747015,0.023348678191960466,0.022746881449925198,0.09162967156115759,0.02038339633529312,0.022165408176343167,0.018894851183461098,0.019953901110890956,0.020694327597954892,0.026988839990463878,0.019457003338810244,0.02972596556300439,0.02064311501628259,0.0274250108617419,0.0300941318136699,0.02857063502568145,0.03502557655173491,0.03315481246893678,0.026158205806520927,0.022693945256529194,0.029523203875162326,0.027507386750909364,0.02706401207142499,0.02772530423556221,0.027156106031096323,0.029037921790397714,0.03201779063761493,0.03694925176434798,0.031242756176191346,0.03114481899545577,0.03767251410145034,0.035858426093653945,0.026073683181269937,0.037100919646670394,0.02361896790424158,0.016829080585402507,0.027493597017874523,0.02118096617899219,0.027011124826080354,0.024510244910886672,0.02350107475060195,0.015821441372009432,0.019007761343784818,0.020068550489291855,0.02175026734940495,0.01861928585060347,0.02593837307188799,0.019043763831273753,0.019940969412180768,0.03221651260877798,0.022564605988996723,0.018088464474430844
KO,0.020566620688881532,0.01817522333644635,0.013907237157430028,0.016640502915791503,0.013108152155654746,0.01071767692965182,0.014646364495498625,0.014648374577448664,0.020882036861169146,0.019961171610794654,0.018558868951526263,0.015753512694871966,0.013832076991471536,0.021484824072070165,0.017162435742017722,0.019334788810176952,0.01483822305878702,0.01486933703457489,0.015198898584364007,0.02031477111007179,0.023852852312354143,0.024942061248877347,0.0252539776466006,0.0209541737052179,0.023590830050133373,0.025788383504489403,0.027873760567386975,0.02441804452507212,0.021562190527768633,0.025860695109098088,0.019514284964686757,0.0191874734195441,0.0188281838213138,0.01925175784019512,0.017455119241130235,0.016837474145381594,0.017908227034615677,0.02127723235960733,0.016663230032813604,0.02038339633529312,0.037114598987661555,0.028698775112182898,0.024198808745776037,0.017668352558333343,0.015914554176142747,0.022245347530491278,0.02207248532431187,0.023640424737767108,0.022365208939084905,0.022542699101831293,0.019329281154356035,0.02193217267050575,0.031121159101146365,0.02435477911635689,0.024867108452971916,0.021541591007671685,0.026828769600149564,0.01802276410937274,0.02222011340265308,0.022389883855054186,0.02142705923264166,0.022794841051266654,0.022038806081756616,0.024145751058896964,0.02047524974212915,0.023027524920979207,0.02692132842072096,0.028503323235852824,0.020339682203379117,0.024688358948041604,0.021544792998020226,0.010211254100987345,0.02193464382607753,0.018399525776073886,0.022313179046053754,0.01966930683147538,0.017909089019962927,0.012218034486615903,0.02606703898078921,0.025289566326170097,0.026605703065065583,0.023878163417715786,0.026373608529627068,0.02637744524923498,0.025571596538129626,0.03155634745517916,0.025998486373430666,0.020277948177192962
PEP,0.025584183801626536,0.022301666712619447,0.01971431093758508,0.01844824421701643,0.017143830417936778,0.014541498209053816,0.018306181450543094,0.01972185458267755,0.02657922642358766,0.023323999346121733,0.023893341973327098,0.019651969910419103,0.01923059531885029,0.020959523324026886,0.02221131828609273,0.023996575263648318,0.018441925725824804,0.018215971719039607,0.018550118547616064,0.024917007604450828,0.020820850159764714,0.022296954515258156,0.021740203381486797,0.020433633420214103,0.02321051703442149,0.022262027509751512,0.023526652264629095,0.025864078780384353,0.018869013742178562,0.02171791382995724,0.022488640160761714,0.02152085400948492,0.021244412727590093,0.021261621793026313,0.0212929028839168,0.02084417329146985,0.02213765926223427,0.023466503145242557,0.02007734510175645,0.022165408176343167,0.028698775112182898,0.04353501753571163,0.028673073009251128,0.02148493056901989,0.020813364601745356,0.027132229169716516,0.023244701369759473,0.02638081569224727,0.02349761010476575,0.02727340735503544,0.017743460692206767,0.021179751383842874,0.023880341993486418,0.016895103153468864,0.022553528492640404,0.02067940883726282,0.02081847235059124,0.020671011003842017,0.02150714201798987,0.02136995038326442,0.018816464674955187,0.020256007291874514,0.019825083422533512,0.0186531620607889,0.015745597779554175,0.018034612176037457,0.01956296077375352,0.02041303098334821,0.015923547485474403,0.018209906148749337,0.020346697113861736,0.014479999324680007,0.024203727109252456,0.019328716119124092,0.020937293306708394,0.023135827831898582,0.022997981288550805,0.016580797456842968,0.029027212756483588,0.026884431552231264,0.02854183030404003,0.02566919736935473,0.029128743865935877,0.02897679571946978,0.027602554962411957,0.024533147350986755,0.025881428844563483,0.0248405487158365
PG,0.0216691914579678,0.019443134786123115,0.015923950876377033,0.01586407966136373,0.015484985561890307,0.012661496864536558,0.012329919532695762,0.015553691964209828,0.02099447476731623,0.020471139610170854,0.019288661995566697,0.014857466577224759,0.016211337773775404,0.01914299299506755,0.019237538697049902,0.020070636337020883,0.01473652255210586,0.012994468983132107,0.014415808598998684,0.02015005575460254,0.017548860152904515,0.019340570074784846,0.018686832852554736,0.016693675083277897,0.01870376483649798,0.018360954675649774,0.019762074752560126,0.022341986351117827,0.016690073511427858,0.018903518420347407,0.02086680672051906,0.018610479969483614,0.020190060072346173,0.018795888132043997,0.021267549600181807,0.020183361246803828,0.02036494661469251,0.023241640635492746,0.017333825184869447,0.018894851183461098,0.024198808745776037,0.028673073009251128,0.0400809246337094,0.020538410936177802,0.020613292312668532,0.023017295441360316,0.0194855768260864,0.02085939483045574,0.02169636216878759,0.022743414153187223,0.014434312264641702,0.018672281679414416,0.01900215679440971,0.016577479045349803,0.020063675557101715,0.017696589684769535,0.017475820058103744,0.020971617838312008,0.01959221517757005,0.019829936401779855,0.012901285691239137,0.013671802606160216,0.013269700001334414,0.01277466688477282,0.010882493026459154,0.012314634426588075,0.013465846256299973,0.01541241577938521,0.01313363344550867,0.010036182129747419,0.017124105138597363,0.012281960991673323,0.02042018359163497,0.019017339212977383,0.02026418532616944,0.018839803602704316,0.018860757982891798,0.012476557855276427,0.02625281144946233,0.024004967731075636,0.025796789600398388,0.02354647531357927,0.02533396869210879,0.026284839401905763,0.02525256762069158,0.016211346938134658,0.019701724564259573,0.023670184410364517
COST,0.034311415695342885,0.03323036933192039,0.04649509517599423,0.02900070103726806,0.034009923518380496,0.03491464357253997,0.0424761610708683,0.04435510596190327,0.03283799404414608,0.02677150327180957,0.03856319724693792,0.03248565862749878,0.02489894097310478,0.020489619429340418,0.03599533786887562,0.03345640670515737,0.03706282603735674,0.03449282443110298,0.035718292442499334,0.04170368284708881,0.020447803367463546,0.021709401330341927,0.021193264755027003,0.024392978096231668,0.0255905559581018,0.022180009893072398,0.024506429543503704,0.030052836717441904,0.023730658587138725,0.019503589508095442,0.01620526724091827,0.015354438016347843,0.014131207710042512,0.016028067265908205,0.023018455424022168,0.023800621949821146,0.02430670128402486,0.02337839920259364,0.011735155255390527,0.019953901110890956,0.017668352558333343,0.02148493056901989,0.020538410936177802,0.05121610729425908,0.030056914394585608,0.031060745406016926,0.01803721016798885,0.02559841539317192,0.026906543633926278,0.029392336079273232,0.020782943383841075,0.02207596414078086,0.026784309106003094,0.021017485405659942,0.021690910908683067,0.01686022142956687,0.018673730847943777,0.023899545639754438,0.02071742327092989,0.021707795592681614,0.013138559459224023,0.015119553669581223,0.014141032468963357,0.014800716466008952,0.012688852875550945,0.01365503516401321,0.01742534997988348,0.016203409522774073,0.014644426204555534,0.015315196641248021,0.020588737741348177,0.03487824176231072,0.021581389217567474,0.012243465975669363,0.014674733476493618,0.022482353392015413,0.023226030843683902,0.018594983478186444,0.02019810250861846,0.01597302061260758,0.016744592008479393,0.01598500855315799,0.027637322942821087,0.022223133547785174,0.021247859304958164,0.020304314811674076,0.016701252973333976,0.026706832510292176
